source_row,tweet,tweet_label,_label_norm,keyword,subjects,subjects_scored,STANCE ,Reasoning 
461906,"Today, #Singhu Border ! #FarmersProtests #FarmLaws https://t.co/olfJtrVcGa",Pro OPP,pro opposition,farm laws,"['farmers', 'protests', 'border']","[{'text': 'farmers', 'score': 0.6399}, {'text': 'protests', 'score': 0.3636}, {'text': 'border', 'score': 0.3394}]",Neutral ,"no stance taken, only news delivered "
1028016,"The Indian government must immediately stop its escalating crackdown on protesters, farming leaders and journalists, amid ongoing nationwide demonstrations against three recently introduced farm laws, Amnesty International said today https://t.co/3eX9bsjCW9",Pro OPP,pro opposition,farm laws,"['crackdown', 'indian', 'escalating']","[{'text': 'crackdown', 'score': 0.4949}, {'text': 'indian', 'score': 0.3138}, {'text': 'escalating', 'score': 0.1717}]",Against ,claims how government has an escalating crackdown on protesters. 
675372,"Just heard, todays #farmers meeting again yielded Zilch. Farmers want a Yes or No answer, that whether Govt will repeal the #FarmLaws or not &amp; Govt is again running away from the million dollar question. Next meeting is on 8 Jan. Strategy of wearing down farmers, will surely fail",Pro OPP,pro opposition,farm laws,"['farmers', 'repeal', 'meeting']","[{'text': 'farmers', 'score': 0.5442}, {'text': 'repeal', 'score': 0.2866}, {'text': 'meeting', 'score': 0.2222}]",Against ,shows that government is running from farmers main question on farm laws. 
1200020,"Amidst the ongoing agitation against the new farm laws, a group of ‘farmers’ vandalised a Patanjali Ayurved store in Kundli on the Delhi-Haryana border
https://t.co/UNR6zAldRE",Pro Ruling,pro ruling,farm laws,"['farmers', 'store', 'agitation']","[{'text': 'farmers', 'score': 0.5562}, {'text': 'store', 'score': 0.3958}, {'text': 'agitation', 'score': 0.077}]",For ,"subtly mocks if these are even ""real"" farmers protesting as they are vandalising things around them."
1735748,Congress lead by Rahul Gandhi walks out of the Parliament when Prime Minister was speaking about Farm Laws. That's why Indians are walking out of these AndolanJeevi parties.,Pro Ruling,pro ruling,farm laws,"['indians', 'congress', 'out']","[{'text': 'indians', 'score': 0.495}, {'text': 'congress', 'score': 0.459}, {'text': 'out', 'score': 0.3284}]",Neutral ,no stance taken on farm laws. Only claiming that farmers protest has been hijacked. 
795050,"To mark six months of their protests against the three controversial farm laws, the Samyukt Kisan Morcha, along with the central trade unions, will observe May 26 as “black day”.

Modi had first taken oath as the prime minister on May 26, 2014.

https://t.co/DPZnSRTzf9",Pro OPP,pro opposition,farm laws,"['day', 'protests', 'unions']","[{'text': 'day', 'score': 0.4387}, {'text': 'protests', 'score': 0.2295}, {'text': 'unions', 'score': 0.1351}]",Neutral ,"no stance taken, only news delivered "
1114765,"This is a wonderful news! 
Thank you,@narendramodi ji, @PMOIndia, for taking back the farm laws. Thank you, farmers, for raising just demands through peaceful protests. Hope you will happily return to be with your families on the Parkash Purab of Sri Guru Nanak Dev Ji today.",Pro OPP,pro opposition,farm laws,"['farmers', 'back', 'protests']","[{'text': 'farmers', 'score': 0.4818}, {'text': 'back', 'score': 0.3042}, {'text': 'protests', 'score': 0.2757}]",Against ,thanks modi for taking back farm laws. 
1011960,"IMF LAUDS MODI'S FARM LAWS 

END THE POLITICALLY MOTIVATED PROTESTS
https://t.co/3Jjm6zm9d3",Pro Ruling,pro ruling,farm laws,"['protests', 'end', 'farm']","[{'text': 'protests', 'score': 0.4585}, {'text': 'end', 'score': 0.3365}, {'text': 'farm', 'score': 0.2574}]",For ,shows how IMF actually lauds the farm laws. 
188129,"#Delhi CM #ArvindKejriwal to visit #SinghuBorder (#Haryana-#Delhi border) today where #farmers’ #protest, against #Centre’s #FarmLaws, entered 12th day https://t.co/ruuBVmrOxb",Pro OPP,pro opposition,farm laws,"['farmers', 'sing', 'hub']","[{'text': 'farmers', 'score': 0.2705}, {'text': 'sing', 'score': 0.2312}, {'text': 'hub', 'score': 0.2157}]",Neutral ,"no stance taken, only news delivered "
498067,"Farmers from West Bengal thank PM @narendramodi for the new farm laws &amp; agricultural reforms

#FarmBills2020 https://t.co/tuyolAVIpS",Pro Ruling,pro ruling,farm laws,"['farmers', 'narendramodi', 'farmbills2020']","[{'text': 'farmers', 'score': 0.6016}, {'text': 'narendramodi', 'score': 0.4383}, {'text': 'farmbills2020', 'score': 0.1342}]",For ,shows how farmers from West Bengal thank Modi for farm laws and reforms. 
1562046,"Father To Son - What Do You Want To Become In Life, Doctor Or Engineer?

Next Generation Son- Nope Dad! I Will Be A Pseudo Kisan Leader

#Farmers #RakeshTikait #FarmersProtests #FarmLaws https://t.co/FvNeTgqvZK",Pro Ruling,pro ruling,farm laws,"['farmers', 'doctor', 'protests']","[{'text': 'farmers', 'score': 0.5011}, {'text': 'doctor', 'score': 0.2068}, {'text': 'protests', 'score': 0.0275}]",For ,"calls protesting farmer leader ""pseudo""."
843186,"BKU president Balbir Singh Rajewal thanked PM #Modi for the decision but said will not end #protests until a law is made regarding MSP 
#farmlaws #threefarmlaws https://t.co/UlGDGj2Rn3",Pro OPP,pro opposition,farm laws,"['thanked', 'protests', 'farm']","[{'text': 'thanked', 'score': 0.3437}, {'text': 'protests', 'score': 0.3204}, {'text': 'farm', 'score': 0.2196}]",Neutral ,"no stance taken, only news delivered "
928203,"Workers under the watch of police personnel on Monday hooked iron rods between two rows of cement barriers on a flank of the main highway at #SinghuBorder to further restrict the movement of protesters agitating against the new farm laws at the site.

https://t.co/0sykxsrb87",Pro OPP,pro opposition,farm laws,"['workers', 'rods', 'protesters']","[{'text': 'workers', 'score': 0.5493}, {'text': 'rods', 'score': 0.4592}, {'text': 'protesters', 'score': 0.2727}]",Against ,shows how police and workers jointly are making farmers protest movement difficult. 
924982,"Nobody in the world needs to know anything about Modi's farm laws when they can all see the govt repression, duplicity &amp; brutality on shameless display.

#ModiGlobalDisaster  
#ModiFailsIndia https://t.co/Qqek3oA5nX",Pro OPP,pro opposition,farm laws,"['india', 'farm', 'nobody']","[{'text': 'india', 'score': 0.3646}, {'text': 'farm', 'score': 0.323}, {'text': 'nobody', 'score': 0.1828}]",Against ,"calls farm laws ""repression"", ""duplicity"" and ""shameless"". "
638685,"700 farmers Will never return to their homes , Thanks to Modi ji and his black Farm laws .
#FarmersProtest",Pro OPP,pro opposition,farm laws,"['farmers', 'protest', 'never']","[{'text': 'farmers', 'score': 0.5492}, {'text': 'protest', 'score': 0.2642}, {'text': 'never', 'score': 0.1601}]",Against ,"calls farm laws ""black""."
1394017,"SHOCKING

Agriculture Minister Still Defending the #FarmLaws

He says, #FarmersProtest is confined to just one state. 

He is ignorant, He doesn't know that Farmers from across India are protesting and demanding the repealing of the Law https://t.co/59cMx2cq6j",Pro OPP,pro opposition,farm laws,"['farmers', 'protesting', 'minister']","[{'text': 'farmers', 'score': 0.5617}, {'text': 'protesting', 'score': 0.3931}, {'text': 'minister', 'score': 0.3847}]",Against ,"calls agricultural minister supporting farm laws ""ignorant"". "
1615835,"Farm Laws Can Wait!

Focus can be:
1. Security of the Nation.
Punjab being Border State.
2. Drug Menace.
3. Conversions.

Congress, AAP, Pakistan, Khalistani , Anti India Forces fell into their own trap?

If Captain join hands with BJP &amp; becomes CM, Farm Laws can be implemented?",Pro Ruling,pro ruling,farm laws,"['farm', 'congress', 'drug']","[{'text': 'farm', 'score': 0.3981}, {'text': 'congress', 'score': 0.2903}, {'text': 'drug', 'score': 0.0332}]",Neutral ,no stance on farm laws being taken. 
657653,"Even after 6 months, Farmers stand together for upliftment of rural India &amp; against laws authored by crony capitalists

Modi Govt working only for Corporates, trashed every democractic parliamentary procedure to push unconstitutional farm laws on India

#एकजुट_किसान_मोदी_परेशान https://t.co/Fhsm4T8f2M",Pro OPP,pro opposition,farm laws,"['farmers', 'upliftment', 'parliamentary']","[{'text': 'farmers', 'score': 0.6471}, {'text': 'upliftment', 'score': 0.2119}, {'text': 'parliamentary', 'score': 0.1753}]",Against ,"calls farm laws the product of ""crony capitalists"". "
20508,"Breaking : 

Delhi CM @ArvindKejriwal tears copies of the 3 farm laws passed by the central government. 

#FarmersProtests 

https://t.co/hd8WbhWLVb",Pro OPP,pro opposition,farm laws,"['farmers', 'protests', 'breaking']","[{'text': 'farmers', 'score': 0.5277}, {'text': 'protests', 'score': 0.4026}, {'text': 'breaking', 'score': 0.2378}]",Neutral ,no stance on farm laws being taken. 
1093295,"Farm laws won’t be repealed, government tells farmers’ leaders  https://t.co/Snp7gFcaTS",Pro Ruling,pro ruling,farm laws,"['farmers', 'repealed', 'leaders']","[{'text': 'farmers', 'score': 0.4647}, {'text': 'repealed', 'score': 0.3475}, {'text': 'leaders', 'score': 0.213}]",Neutral ,no stance on farm laws being taken. 
313058,"""Farmers around Delhi are being instigated with rumors around #FarmLaws2020. They should exercise caution &amp; not fall prey to such misinformation. Farmers deserve the freedom to sell just like other sectors,"" says PM @narendramodi

#KutchWelcomesPMModi #FarmersWithModi https://t.co/MRgRtaDWc6",Pro Ruling,pro ruling,farm laws,"['farmers', 'narendramodi', 'rumors']","[{'text': 'farmers', 'score': 0.6174}, {'text': 'narendramodi', 'score': 0.3829}, {'text': 'rumors', 'score': 0.276}]",For ,says that there is misinformation against farm laws to agitate farmers. 
288372,Don’t delegitimise and discredit #Farmers as “Khalistanis”. Protests are democracy’s oxygen and provide an opportunity for a dialogue between citizen and state. My oped in @timesofindia today. #supportfarmers #FarmLaws https://t.co/SAAMohkaOw,Pro OPP,pro opposition,farm laws,"['protests', 'farmers', 'oxygen']","[{'text': 'protests', 'score': 0.5065}, {'text': 'farmers', 'score': 0.4924}, {'text': 'oxygen', 'score': -0.0213}]",Against ,says that anti-farm laws protesters are being delegitimised by being labelled khalistanis. 
118745,"THIS IS HUGE: An Umbrella Organization: All India Kisan Coordination Committee - Which has more than 7,000 NGOs &amp; 250 Farmers Organisation working under them extend support to Modi Govt's Farm Laws ✌️ #FarmerProtests https://t.co/EqhOCj84nx",Pro Ruling,pro ruling,farm laws,"['organisation', 'protests', 'extend']","[{'text': 'organisation', 'score': 0.4647}, {'text': 'protests', 'score': 0.384}, {'text': 'extend', 'score': 0.1893}]",For ,shows how a massive farmers organisation supports farm laws. 
86254,"Telangana is 4th highest in #FarmerSuicides in India (NCRB data). How can #KCR play politics of #FarmLaws? Are farmers collateral damage in BJP-KCR plans? 

Govt decision will also affect middle class and those dependent on PDS in #Telangana #FarmerProtests https://t.co/JSaukKOxqA",Pro OPP,pro opposition,farm laws,"['farmers', 'india', 'suicides']","[{'text': 'farmers', 'score': 0.4435}, {'text': 'india', 'score': 0.3911}, {'text': 'suicides', 'score': 0.2232}]",Against ,shows how farm laws will impact entire society negatively. 
1327118,"@RahulGandhi @DrINCsupporter True... Modi's crony farm laws are an attack on not only farmers, but the food security of 130 crore Indians who will be subjected to profiteering &amp; high food prices by greedy monopolistic crony capitalists. #SuitBootKiCorruptSarkar",Pro OPP,pro opposition,farm laws,"['farmers', 'crony', 'security']","[{'text': 'farmers', 'score': 0.5113}, {'text': 'crony', 'score': 0.4249}, {'text': 'security', 'score': 0.2331}]",Against ,"calls farm laws ""crony"". "
