source_row,tweet,tweet_label,_label_norm,keyword,subjects,subjects_scored,STANCE ,Reasoning 
1393222,"No December in Delhi is complete without atrocities &amp; protests.

Dec 2019-  #AntiCAAProtest

Dec 2020- #FarmersProtest

Dec 2021-  #DoctorsProtest

Waiting for one against the main culprit-
#AntiGodiMediaProtest",Pro OPP,pro opposition,caa,"['december', 'protests', 'culprit']","[{'text': 'december', 'score': 0.4629}, {'text': 'protests', 'score': 0.4114}, {'text': 'culprit', 'score': 0.2955}]",Against ,shows that the main culprit of everything is media.
2692020,"👉 Between Jan to Dec 2019, Modi Govt demanded info &amp; user details for 1057 accounts

👉And then, during the anti-CAA &amp; Farmer Protests between Jan to Dec 2020, Modi Govt demanded info &amp; user details for 5830 accounts.

This is an INCREASE OF 452%!

(3/13) https://t.co/ey7jZCaKNE",Pro OPP,pro opposition,caa,"['accounts', 'protests', 'farmer']","[{'text': 'accounts', 'score': 0.4366}, {'text': 'protests', 'score': 0.2659}, {'text': 'farmer', 'score': 0.0787}]",Neutral ,no stance on CAA being taken. 
181815,"#ChunavManch | In the last five years, @ArvindKejriwal has not given even one place to any woman in his Cabinet. PAC, AAP's highest decision making body too didn't include any woman: Congress' @NayakRagini 

@IMinakshiJoshi",Pro Ruling,pro ruling,caa,"['woman', 'cabinet', 'congress']","[{'text': 'woman', 'score': 0.2977}, {'text': 'cabinet', 'score': 0.2476}, {'text': 'congress', 'score': 0.2308}]",Neutral ,no stance on CAA being taken. 
129168,Aditya Thackeray to share stage with Tukde Tukde Gang leader Umar Khalid to protest against CAA https://t.co/ap4ntPYt8t,Pro Ruling,pro ruling,caa,"['protest', 'thackeray', 'caa']","[{'text': 'protest', 'score': 0.363}, {'text': 'thackeray', 'score': 0.3082}, {'text': 'caa', 'score': 0.1699}]",Neutral ,"no stance taken, only news delivered."
31486,"""We will move from here only after #NRC and #CAA is scrapped"": Woman protester at Delhi's  #ShaheenBagh tells NDTV's Ravish Kumar 

#PrimeTime https://t.co/S3cN99tgeh",Pro OPP,pro opposition,caa,"['protester', 'delhi', 'scrapped']","[{'text': 'protester', 'score': 0.4616}, {'text': 'delhi', 'score': 0.3991}, {'text': 'scrapped', 'score': 0.2245}]",Neutral ,"no stance taken, only news delivered."
1235982,"The visit by PM @narendramodi to Shakti Peeth #Jeshoreshwari temple and Matua Shrine of #Orakandi will.give a renewed confidence to the persecuted Hindus, especially SCs of #Bangladesh . It should be seen as a complimentary action to #CAA  https://t.co/nllEW1oJs2 via @eOrganiser",Pro Ruling,pro ruling,caa,"['hindus', 'caa', 'complimentary']","[{'text': 'hindus', 'score': 0.5972}, {'text': 'caa', 'score': 0.3667}, {'text': 'complimentary', 'score': 0.265}]",For ,shows how CAA act is complimented by renewed confidence to persecuted hindus. 
2225088,"Shaheen Baug, Anti-CAA Riots, Fake Farmers Protests....What were all these?

China can afford to CRUSH such Protests. It's communist dictatorship! Possible in Bharat which is Democracy full of enemies WITHIN?

11/12",Pro Ruling,pro ruling,caa,"['dictatorship', 'china', 'farmers']","[{'text': 'dictatorship', 'score': 0.5188}, {'text': 'china', 'score': 0.5022}, {'text': 'farmers', 'score': 0.1246}]",For ,shows that those who protest against CAA in india are actually enemies of the nation. 
552067,On the last day of the darkest year for #India ‘a democracy a BIG shout out to the STUDENTS OF INDIA &amp; civil society members who are leading peaceful protests against unethical laws &amp; schemes like CAA- NRC-NPR! U have returned this country her conscience #IndiaDoesNotSupportCAA https://t.co/3NqQmbVycj,Pro OPP,pro opposition,caa,"['india', 'protests', 'darkest']","[{'text': 'india', 'score': 0.4877}, {'text': 'protests', 'score': 0.386}, {'text': 'darkest', 'score': 0.2835}]",Against ,calls CAA unethical and claims that India does not support it. 
478251,"When it comes to Anti-India activities

Congress, Kejriwal, Yogendra Yadav, Prashant Bhushan, Left leaders they all become one. Be it Anti-CAA or Farmers Bill

This shows that AAP project was designed by Congress to dent BJP in Urban areas

BJP has smartly trapped AAP in Delhi",Pro Ruling,pro ruling,caa,"['delhi', 'congress', 'dent']","[{'text': 'delhi', 'score': 0.5337}, {'text': 'congress', 'score': 0.3958}, {'text': 'dent', 'score': 0.09}]",For,"calls anti-CAA an ""anti-India"" activity. "
222747,"Gurjar protest for reservation.

This govt and Media called Anti-CAA protesters terrorist and Anti National for doing peaceful protest.

Sharjeel Imam is in jail because he'd asked for road blockade.

This country has different rules for Muslims. https://t.co/MDlNhfIbTn",Pro OPP,pro opposition,caa,"['protesters', 'jail', 'caa']","[{'text': 'protesters', 'score': 0.5668}, {'text': 'jail', 'score': 0.3263}, {'text': 'caa', 'score': 0.281}]",Against ,claims that the country has different rules for muslims. 
93477,"Guys I feel I haven’t done enough for the anti CAA protests. Feeling very left out. Can someone please do an FIR on me...
Also, just incase Arnab goes to jail I don’t want him to feel lonely.
😂😂😂",Pro OPP,pro opposition,caa,"['protests', 'lonely', 'jail']","[{'text': 'protests', 'score': 0.4382}, {'text': 'lonely', 'score': 0.3624}, {'text': 'jail', 'score': 0.253}]",Against ,"mocks how anyone who protests the CAA, gets an FIR. "
449605,Shaheen Bagh is more than a generic phrase for the nation-wide anti CAA/NRC movement. It’s a toolkit for other protestors too. Scholars analyse the implications of protest movements and how they shape our democracy https://t.co/RhSOy9S7hz,Pro OPP,pro opposition,caa,"['bagh', 'protestors', 'toolkit']","[{'text': 'bagh', 'score': 0.5173}, {'text': 'protestors', 'score': 0.4808}, {'text': 'toolkit', 'score': 0.2326}]",Neutral ,"no stance taken, only news delivered."
126917,"PM @narendramodi dream innings:
◆28/9/16:Surgical Strike
◆8/11/16:Demonetization
◆1/7/17:GST
◆8/1/19:EWS 
◆27/2/19:Surgical Strike
◆27/3/19:ASAT Missile
◆30/7/19:TT Bill
◆2/8/19:UAPA
◆5/8/19: Abrogation of 370/35A
◆11/9/19: CAA
◆5/8/20: Ram Mandir Bhumi Pujan",Pro Ruling,pro ruling,caa,"['narendramodi', 'strike', 'dream']","[{'text': 'narendramodi', 'score': 0.5416}, {'text': 'strike', 'score': 0.4526}, {'text': 'dream', 'score': 0.4349}]",For ,"shows how CAA is on the list of Modi's ""dream innings"". "
304362,Watch on @LRC_NDTV | Congress' Gaurav Gogoi on PM Modi's remark in parliament on opposition leaders who were peaceful first are now part of the anti #CAA protests. https://t.co/WwrewA79vk,Pro OPP,pro opposition,caa,"['protests', 'caa', 'lrc_ndtv']","[{'text': 'protests', 'score': 0.5693}, {'text': 'caa', 'score': 0.4374}, {'text': 'lrc_ndtv', 'score': 0.1743}]",Neutral ,"no stance taken, only news delivered."
514631,"Dear Sanghi. 
Who put division in indian 
You
Who is lies machine in world
Modi 
Who talking goli maro.... 
You
Who saying identify with clothes
You
Who explain about chronology
You. 
Shut up sanghi it's better for nation. 
Jai Hind. 
#IndiaAgainstCAA_NPR_NRC 
@INCIndia https://t.co/Vb5UNlQYi9",Pro OPP,pro opposition,caa,"['indian', 'division', 'shut']","[{'text': 'indian', 'score': 0.5661}, {'text': 'division', 'score': 0.2402}, {'text': 'shut', 'score': 0.1366}]",Against ,hashtag suggests how india rejects CAA. 
2789047,"Muslims are in jail for delivering speeches during Anti-CAA protests.

These Hindutva leaders are delivering hate speeches across the country and police can't even file an FIR against them. https://t.co/NGeRxtq6Pt",Pro OPP,pro opposition,caa,"['muslims', 'jail', 'leaders']","[{'text': 'muslims', 'score': 0.5681}, {'text': 'jail', 'score': 0.4065}, {'text': 'leaders', 'score': 0.2374}]",Against ,claims that the country has different rules for muslims. 
20147,"Today, Lawyers march to protest against CAA-NRC

Will the highly educated BJP politicians now also call lawyers as uneducated? 

https://t.co/lw5A2hpBjl",Pro OPP,pro opposition,caa,"['lawyers', 'protest', 'uneducated']","[{'text': 'lawyers', 'score': 0.5821}, {'text': 'protest', 'score': 0.3979}, {'text': 'uneducated', 'score': 0.2817}]",Against ,shows how even educated lawyers are protesting against CAA. 
279854,"Mullah: Protesting is a right in democracy. So govt should provide masks, sanitizers to anti-CAA protestors

Rohit Sardana: Ohhh really? Don't you want salary, life insurance &amp; pension? 😂

Mullah shocked, Rohit rocked! https://t.co/fVxdwai4LX",Pro Ruling,pro ruling,caa,"['protesting', 'mullah', 'salary']","[{'text': 'protesting', 'score': 0.5223}, {'text': 'mullah', 'score': 0.4831}, {'text': 'salary', 'score': 0.0859}]",For ,"discriminates against muslims, calls them ""mullah"". "
1295238,"On Dec 25, 2019, in a rally at Jantar Mantar supporting the CAA, Yati Narsinghanand said for the first time that Hindus would have to come on to the streets to teach a lesson to the Muslims who were protesting the CAA.
https://t.co/RqtBSd8xXB",Pro OPP,pro opposition,caa,"['hindus', 'teach', 'protesting']","[{'text': 'hindus', 'score': 0.4282}, {'text': 'teach', 'score': 0.408}, {'text': 'protesting', 'score': 0.3915}]",Against ,"shows how hindus are being invigorated to ""teach muslims a lesson"" for opposing CAA. "
52954,"Must read: 1 Year of CAA: How High Courts Stood By Protesters When SC Didn’t. Many HC judges have been true to their oath, despite seeing the collapse of the SC
https://t.co/77Mk1rkVbJ",Pro OPP,pro opposition,caa,"['judges', 'protesters', 'collapse']","[{'text': 'judges', 'score': 0.5653}, {'text': 'protesters', 'score': 0.4214}, {'text': 'collapse', 'score': 0.1516}]",Against ,"shows how unlike Supreme court, High Courts stood by Anti-CAA protesters and stayed true to their oath. "
188104,#WhatsApp status supporting #ShaheenBagh protest landed a young Muslim in jail for five months. His family had to take Rs one lakh loan to secure bail for him. #CAA #NRC https://t.co/IdYoGrQSyj,Pro OPP,pro opposition,caa,"['muslim', 'loan', 'secure']","[{'text': 'muslim', 'score': 0.5867}, {'text': 'loan', 'score': 0.2787}, {'text': 'secure', 'score': 0.2126}]",Against ,claims that the country has different rules for muslims. 
2891716,Salil Shetty at differen anti-CAA protest site. https://t.co/k42M6kt2mm,Pro Ruling,pro ruling,caa,"['protest', 'shetty', 'caa']","[{'text': 'protest', 'score': 0.6541}, {'text': 'shetty', 'score': 0.3934}, {'text': 'caa', 'score': 0.3708}]",Neutral ,"no stance taken, only news delivered."
28260,"Modi's police issues ultimatum to vacate the protesting site against #CAA_NRC at Shaheen Bagh, Delhi. #JNUViolence has been created to divert the attention from #CAA_NRCProtests  &amp; polarize the country further to brand the #CAA_NRC protesters anti-nationals.",Pro OPP,pro opposition,caa,"['protests', 'police', 'brand']","[{'text': 'protests', 'score': 0.4716}, {'text': 'police', 'score': 0.4014}, {'text': 'brand', 'score': 0.0008}]",Against ,"shows how CAA is done to polarise nation and there is a goal to label those who oppose CAA as ""anti national"". "
226613,"The #AntiCAA protesters in Bilariyaganj area of #Azamgarh district in east UP have alleged that the #UPPolice lathi-charged on them in the wee hours of Wednesday, leaving at least 10 of them injured. #UttarPradesh https://t.co/e0mrox6SHT",Pro OPP,pro opposition,caa,"['police', 'injured', 'protesters']","[{'text': 'police', 'score': 0.5152}, {'text': 'injured', 'score': 0.4091}, {'text': 'protesters', 'score': 0.4025}]",Against ,shows the brutality and violence faced by those who oppose CAA. 
25467,"Destruction of Hindu temple in Pakistan by neighbours shows that CAA should be modified &amp; cut-off date removed. Any Hindu, Sikh, Jain, Buddhist or follower of indigenous tribal faith should be able to claim Indian citizenship at anytime. Amend the constitution for it if required.",Pro Ruling,pro ruling,caa,"['hindu', 'removed', 'citizenship']","[{'text': 'hindu', 'score': 0.5553}, {'text': 'removed', 'score': 0.3239}, {'text': 'citizenship', 'score': 0.2131}]",For ,shows that CAA should be modified but implemented. 
910139,"EAM @DrSJaishankar delivered an address at the UNSC Open Debate on ‘Peace and Security in Africa: addressing root causes of conflict while promoting post-pandemic recovery in Africa’. 

Full Address: https://t.co/IC0APxXAZq https://t.co/tevsqCitoJ",Pro Ruling,pro ruling,caa,"['africa', 'pandemic', 'security']","[{'text': 'africa', 'score': 0.6034}, {'text': 'pandemic', 'score': 0.3873}, {'text': 'security', 'score': 0.2411}]",Neutral ,no stance on CAA being taken. 
932342,"#IUML has moved #SC challenging the Centre's notification inviting non-#Muslims belonging to #Afghanistan, #Bangladesh and #Pakistan to apply for Indian #citizenship. #CAA https://t.co/ELpwctcSaJ",Pro OPP,pro opposition,caa,"['muslims', 'citizenship', 'apply']","[{'text': 'muslims', 'score': 0.4399}, {'text': 'citizenship', 'score': 0.4161}, {'text': 'apply', 'score': 0.3519}]",Against ,shows how supreme court challenging Centre. 
